pull_request,creator,creator_type,reviewer,reviewer_type,is_equal
497,technoweenie,Volunteers,technoweenie,Volunteers,Yes
496,technoweenie,Volunteers,technoweenie,Volunteers,Yes
495,technoweenie,Volunteers,technoweenie,Volunteers,Yes
494,technoweenie,Volunteers,technoweenie,Volunteers,Yes
493,technoweenie,Volunteers,technoweenie,Volunteers,Yes
492,technoweenie,Volunteers,technoweenie,Volunteers,Yes
491,technoweenie,Volunteers,technoweenie,Volunteers,Yes
489,technoweenie,Volunteers,technoweenie,Volunteers,Yes
488,technoweenie,Volunteers,technoweenie,Volunteers,Yes
486,ryansimmen,Volunteers,technoweenie,Volunteers,No
485,rubyist,Employees,technoweenie,Volunteers,No
484,michael-k,Volunteers,technoweenie,Volunteers,No
483,technoweenie,Volunteers,technoweenie,Volunteers,Yes
480,andyneff,Volunteers,technoweenie,Volunteers,No
476,rubyist,Employees,rubyist,Employees,Yes
475,technoweenie,Volunteers,technoweenie,Volunteers,Yes
472,rubyist,Employees,rubyist,Employees,Yes
471,bkeepers,Employees,technoweenie,Volunteers,No
469,ssgelm,Volunteers,technoweenie,Volunteers,No
468,rubyist,Employees,rubyist,Employees,Yes
467,MikeMcQuaid,Employees,technoweenie,Volunteers,No
465,technoweenie,Volunteers,technoweenie,Volunteers,Yes
464,technoweenie,Volunteers,technoweenie,Volunteers,Yes
463,technoweenie,Volunteers,technoweenie,Volunteers,Yes
461,technoweenie,Volunteers,technoweenie,Volunteers,Yes
458,MikeMcQuaid,Employees,technoweenie,Volunteers,No
452,rubyist,Employees,rubyist,Employees,Yes
451,rubyist,Employees,rubyist,Employees,Yes
450,rubyist,Employees,rubyist,Employees,Yes
449,larsxschneider,Volunteers,technoweenie,Volunteers,No
447,technoweenie,Volunteers,technoweenie,Volunteers,Yes
446,technoweenie,Volunteers,rubyist,Employees,No
444,sanoursa,Volunteers,technoweenie,Volunteers,No
442,sinbad,Volunteers,rubyist,Employees,No
441,devcurmudgeon,Volunteers,technoweenie,Volunteers,No
437,technoweenie,Volunteers,technoweenie,Volunteers,Yes
429,rubyist,Employees,rubyist,Employees,Yes
428,andyneff,Volunteers,technoweenie,Volunteers,No
424,technoweenie,Volunteers,technoweenie,Volunteers,Yes
423,rubyist,Employees,rubyist,Employees,Yes
422,rubyist,Employees,technoweenie,Volunteers,No
421,technoweenie,Volunteers,rubyist,Employees,No
420,technoweenie,Volunteers,technoweenie,Volunteers,Yes
415,rubyist,Employees,rubyist,Employees,Yes
413,technoweenie,Volunteers,technoweenie,Volunteers,Yes
412,technoweenie,Volunteers,technoweenie,Volunteers,Yes
408,technoweenie,Volunteers,technoweenie,Volunteers,Yes
406,technoweenie,Volunteers,technoweenie,Volunteers,Yes
405,technoweenie,Volunteers,technoweenie,Volunteers,Yes
404,sinbad,Volunteers,technoweenie,Volunteers,No
403,sinbad,Volunteers,technoweenie,Volunteers,No
402,sinbad,Volunteers,technoweenie,Volunteers,No
401,michael-k,Volunteers,technoweenie,Volunteers,No
400,rubyist,Employees,rubyist,Employees,Yes
399,technoweenie,Volunteers,technoweenie,Volunteers,Yes
398,michael-k,Volunteers,rubyist,Employees,No
396,michael-k,Volunteers,rubyist,Employees,No
393,sinbad,Volunteers,technoweenie,Volunteers,No
392,michael-k,Volunteers,rubyist,Employees,No
391,bozaro,Volunteers,rubyist,Employees,No
387,michael-k,Volunteers,technoweenie,Volunteers,No
386,ryansimmen,Volunteers,rubyist,Employees,No
384,michael-k,Volunteers,rubyist,Employees,No
383,ssgelm,Volunteers,technoweenie,Volunteers,No
382,bozaro,Volunteers,technoweenie,Volunteers,No
381,bozaro,Volunteers,technoweenie,Volunteers,No
377,bozaro,Volunteers,technoweenie,Volunteers,No
374,michael-k,Volunteers,technoweenie,Volunteers,No
373,michael-k,Volunteers,technoweenie,Volunteers,No
372,michael-k,Volunteers,technoweenie,Volunteers,No
370,michael-k,Volunteers,technoweenie,Volunteers,No
366,rubyist,Employees,rubyist,Employees,Yes
365,thpang67,Volunteers,technoweenie,Volunteers,No
364,michael-k,Volunteers,rubyist,Employees,No
361,michael-k,Volunteers,technoweenie,Volunteers,No
358,rubyist,Employees,rubyist,Employees,Yes
356,michael-k,Volunteers,rubyist,Employees,No
354,michael-k,Volunteers,rubyist,Employees,No
352,michael-k,Volunteers,technoweenie,Volunteers,No
351,michael-k,Volunteers,technoweenie,Volunteers,No
349,rubyist,Employees,rubyist,Employees,Yes
348,rubyist,Employees,rubyist,Employees,Yes
346,technoweenie,Volunteers,technoweenie,Volunteers,Yes
342,technoweenie,Volunteers,technoweenie,Volunteers,Yes
340,rubyist,Employees,rubyist,Employees,Yes
339,rubyist,Employees,rubyist,Employees,Yes
336,technoweenie,Volunteers,technoweenie,Volunteers,Yes
335,technoweenie,Volunteers,technoweenie,Volunteers,Yes
332,andyneff,Volunteers,technoweenie,Volunteers,No
331,technoweenie,Volunteers,technoweenie,Volunteers,Yes
329,joerg,Volunteers,rubyist,Employees,No
327,technoweenie,Volunteers,technoweenie,Volunteers,Yes
323,technoweenie,Volunteers,technoweenie,Volunteers,Yes
321,technoweenie,Volunteers,technoweenie,Volunteers,Yes
319,technoweenie,Volunteers,technoweenie,Volunteers,Yes
315,sinbad,Volunteers,technoweenie,Volunteers,No
313,andyneff,Volunteers,technoweenie,Volunteers,No
312,michael-k,Volunteers,technoweenie,Volunteers,No
311,michael-k,Volunteers,rubyist,Employees,No
309,ssgelm,Volunteers,technoweenie,Volunteers,No
306,technoweenie,Volunteers,technoweenie,Volunteers,Yes
305,michael-k,Volunteers,technoweenie,Volunteers,No
303,technoweenie,Volunteers,technoweenie,Volunteers,Yes
300,michael-k,Volunteers,technoweenie,Volunteers,No
299,jsh,Volunteers,technoweenie,Volunteers,No
285,rubyist,Employees,technoweenie,Volunteers,No
283,catphish,Volunteers,technoweenie,Volunteers,No
277,ddanier,Volunteers,technoweenie,Volunteers,No
274,technoweenie,Volunteers,technoweenie,Volunteers,Yes
271,technoweenie,Volunteers,technoweenie,Volunteers,Yes
267,technoweenie,Volunteers,technoweenie,Volunteers,Yes
265,technoweenie,Volunteers,technoweenie,Volunteers,Yes
264,technoweenie,Volunteers,technoweenie,Volunteers,Yes
263,technoweenie,Volunteers,technoweenie,Volunteers,Yes
258,rubyist,Employees,rubyist,Employees,Yes
257,technoweenie,Volunteers,technoweenie,Volunteers,Yes
252,bkeepers,Employees,technoweenie,Volunteers,No
247,technoweenie,Volunteers,technoweenie,Volunteers,Yes
246,technoweenie,Volunteers,technoweenie,Volunteers,Yes
245,technoweenie,Volunteers,technoweenie,Volunteers,Yes
244,technoweenie,Volunteers,technoweenie,Volunteers,Yes
241,rubyist,Employees,rubyist,Employees,Yes
240,rubyist,Employees,rubyist,Employees,Yes
237,technoweenie,Volunteers,technoweenie,Volunteers,Yes
235,mhagger,Employees,technoweenie,Volunteers,No
232,technoweenie,Volunteers,technoweenie,Volunteers,Yes
228,mhagger,Employees,technoweenie,Volunteers,No
225,thekafkaf,Volunteers,technoweenie,Volunteers,No
223,PeterDaveHello,Volunteers,rubyist,Employees,No
221,rubyist,Employees,rubyist,Employees,Yes
218,thekafkaf,Volunteers,technoweenie,Volunteers,No
215,Mistobaan,Volunteers,technoweenie,Volunteers,No
213,rubyist,Employees,technoweenie,Volunteers,No
212,rtyley,Volunteers,technoweenie,Volunteers,No
205,PeterDaveHello,Volunteers,bkeepers,Employees,No
194,mattn,Volunteers,rubyist,Employees,No
192,pborreli,Volunteers,tclem,Employees,No
191,bkeepers,Employees,rubyist,Employees,No
189,lucaswerkmeister,Volunteers,bkeepers,Employees,No
188,fj,Volunteers,rubyist,Employees,No
187,leereilly,Employees,leereilly,Employees,Yes
186,chrissiebrodigan,Volunteers,tclem,Employees,No
185,technoweenie,Volunteers,technoweenie,Volunteers,Yes
184,leereilly,Employees,technoweenie,Volunteers,No
183,technoweenie,Volunteers,technoweenie,Volunteers,Yes
181,bkeepers,Employees,bkeepers,Employees,Yes
180,technoweenie,Volunteers,technoweenie,Volunteers,Yes
176,technoweenie,Volunteers,technoweenie,Volunteers,Yes
175,technoweenie,Volunteers,technoweenie,Volunteers,Yes
174,technoweenie,Volunteers,technoweenie,Volunteers,Yes
173,technoweenie,Volunteers,technoweenie,Volunteers,Yes
168,technoweenie,Volunteers,technoweenie,Volunteers,Yes
166,technoweenie,Volunteers,technoweenie,Volunteers,Yes
165,technoweenie,Volunteers,technoweenie,Volunteers,Yes
163,technoweenie,Volunteers,technoweenie,Volunteers,Yes
162,technoweenie,Volunteers,technoweenie,Volunteers,Yes
161,technoweenie,Volunteers,technoweenie,Volunteers,Yes
160,technoweenie,Volunteers,technoweenie,Volunteers,Yes
158,joshvera,Employees,shiftkey,Employees,No
155,bkeepers,Employees,technoweenie,Volunteers,No
154,technoweenie,Volunteers,technoweenie,Volunteers,Yes
153,technoweenie,Volunteers,technoweenie,Volunteers,Yes
152,technoweenie,Volunteers,technoweenie,Volunteers,Yes
151,rubyist,Employees,rubyist,Employees,Yes
150,rubyist,Employees,rubyist,Employees,Yes
149,eanakashima,Volunteers,technoweenie,Volunteers,No
147,leereilly,Employees,technoweenie,Volunteers,No
146,mhagger,Employees,technoweenie,Volunteers,No
145,technoweenie,Volunteers,technoweenie,Volunteers,Yes
140,technoweenie,Volunteers,rubyist,Employees,No
139,rubyist,Employees,rubyist,Employees,Yes
137,rubyist,Employees,rubyist,Employees,Yes
136,rubyist,Employees,rubyist,Employees,Yes
134,rubyist,Employees,rubyist,Employees,Yes
132,rubyist,Employees,rubyist,Employees,Yes
130,rubyist,Employees,rubyist,Employees,Yes
129,rubyist,Employees,rubyist,Employees,Yes
122,rubyist,Employees,rubyist,Employees,Yes
120,rubyist,Employees,rubyist,Employees,Yes
119,rubyist,Employees,rubyist,Employees,Yes
118,rubyist,Employees,rubyist,Employees,Yes
115,technoweenie,Volunteers,technoweenie,Volunteers,Yes
114,technoweenie,Volunteers,technoweenie,Volunteers,Yes
113,technoweenie,Volunteers,technoweenie,Volunteers,Yes
112,rubyist,Employees,rubyist,Employees,Yes
111,shiftkey,Employees,technoweenie,Volunteers,No
106,rubyist,Employees,technoweenie,Volunteers,No
105,technoweenie,Volunteers,rubyist,Employees,No
101,technoweenie,Volunteers,technoweenie,Volunteers,Yes
100,technoweenie,Volunteers,technoweenie,Volunteers,Yes
98,technoweenie,Volunteers,technoweenie,Volunteers,Yes
97,technoweenie,Volunteers,technoweenie,Volunteers,Yes
96,technoweenie,Volunteers,technoweenie,Volunteers,Yes
94,technoweenie,Volunteers,technoweenie,Volunteers,Yes
93,technoweenie,Volunteers,technoweenie,Volunteers,Yes
91,technoweenie,Volunteers,technoweenie,Volunteers,Yes
87,technoweenie,Volunteers,technoweenie,Volunteers,Yes
84,technoweenie,Volunteers,technoweenie,Volunteers,Yes
81,skalnik,Employees,technoweenie,Volunteers,No
80,technoweenie,Volunteers,technoweenie,Volunteers,Yes
79,rubyist,Employees,rubyist,Employees,Yes
78,rubiojr,Employees,technoweenie,Volunteers,No
77,rubiojr,Employees,technoweenie,Volunteers,No
76,rubyist,Employees,rubyist,Employees,Yes
72,technoweenie,Volunteers,technoweenie,Volunteers,Yes
71,technoweenie,Volunteers,technoweenie,Volunteers,Yes
70,technoweenie,Volunteers,technoweenie,Volunteers,Yes
69,technoweenie,Volunteers,rubyist,Employees,No
68,technoweenie,Volunteers,technoweenie,Volunteers,Yes
67,technoweenie,Volunteers,technoweenie,Volunteers,Yes
66,technoweenie,Volunteers,technoweenie,Volunteers,Yes
65,technoweenie,Volunteers,technoweenie,Volunteers,Yes
64,technoweenie,Volunteers,technoweenie,Volunteers,Yes
63,rubyist,Employees,rubyist,Employees,Yes
62,rubyist,Employees,rubyist,Employees,Yes
61,rubyist,Employees,rubyist,Employees,Yes
59,rubyist,Employees,rubyist,Employees,Yes
58,technoweenie,Volunteers,technoweenie,Volunteers,Yes
